search_board_type Mt.Jade
Pseudo-terminal will not be allocated because stdin is not a terminal.
   1 | 04/15/2021 | 22:57:51 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 12d | 04/16/2021 | 07:09:46 | OEM record c0 | 00cd3a | ca8f7101ffff
 12e | 04/16/2021 | 07:09:46 | OEM record c0 | 00cd3a | ca90f105ffff
 12f | 04/16/2021 | 07:09:47 | OEM record c0 | 00cd3a | 0feb70120000
 130 | 04/16/2021 | 07:09:47 | OEM record c0 | 00cd3a | ca8ff101ffff
 131 | 04/16/2021 | 07:10:31 | OEM record c0 | 00cd3a | 0feb70220000
 132 | 04/16/2021 | 07:10:31 | OEM record c0 | 00cd3a | 0feb703bff10
 133 | 04/16/2021 | 07:10:32 | OEM record c0 | 00cd3a | 0feb70320000
 134 | 04/16/2021 | 07:10:34 | OEM record c0 | 00cd3a | 0feb70520000
 135 | 04/16/2021 | 07:10:35 | OEM record c0 | 00cd3a | 0feb70620000
 136 | 04/16/2021 | 07:11:07 | OEM record c0 | 00cd3a | 0feb70820000
 137 | 04/16/2021 | 07:11:07 | System Firmwares #0xe4 | System boot initiated | Asserted
 138 | 04/17/2021 | 01:25:46 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 139 | 04/17/2021 | 01:25:46 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 13a | 04/17/2021 | 01:27:39 | OEM record c0 | 00cd3a | ca907105ffff
 13b | 04/17/2021 | 01:27:39 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 13c | 04/17/2021 | 01:27:39 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 13d | 04/17/2021 | 01:27:40 | OEM record c0 | 00cd3a | 0feb70020000
 13e | 04/17/2021 | 01:27:40 | OEM record c0 | 00cd3a | ca8f7101ffff
 13f | 04/17/2021 | 01:27:40 | OEM record c0 | 00cd3a | ca90f105ffff
 140 | 04/17/2021 | 01:27:41 | OEM record c0 | 00cd3a | 0feb70120000
 141 | 04/17/2021 | 01:27:41 | OEM record c0 | 00cd3a | ca8ff101ffff
 142 | 04/17/2021 | 01:27:45 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 143 | 04/17/2021 | 01:27:45 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 144 | 04/17/2021 | 01:28:10 | OEM record c0 | 00cd3a | ca907105ffff
 145 | 04/17/2021 | 01:28:10 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 146 | 04/17/2021 | 01:28:10 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 147 | 04/17/2021 | 01:28:11 | OEM record c0 | 00cd3a | 0feb70020000
 148 | 04/17/2021 | 01:28:11 | OEM record c0 | 00cd3a | ca8f7101ffff
 149 | 04/17/2021 | 01:28:11 | OEM record c0 | 00cd3a | ca90f105ffff
 14a | 04/17/2021 | 01:28:12 | OEM record c0 | 00cd3a | 0feb70120000
 14b | 04/17/2021 | 01:28:12 | OEM record c0 | 00cd3a | ca8ff101ffff
 14c | 04/17/2021 | 01:28:56 | OEM record c0 | 00cd3a | 0feb70220000
 14d | 04/17/2021 | 01:28:56 | OEM record c0 | 00cd3a | 0feb703bff10
 14e | 04/17/2021 | 01:28:57 | OEM record c0 | 00cd3a | 0feb70320000
 14f | 04/17/2021 | 01:28:59 | OEM record c0 | 00cd3a | 0feb70520000
 150 | 04/17/2021 | 01:29:00 | OEM record c0 | 00cd3a | 0feb70620000
 151 | 04/17/2021 | 01:29:32 | OEM record c0 | 00cd3a | 0feb70820000
 152 | 04/17/2021 | 01:29:32 | System Firmwares #0xe4 | System boot initiated | Asserted
 153 | 04/17/2021 | 01:30:23 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 154 | 04/17/2021 | 01:30:23 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 155 | 04/17/2021 | 01:31:31 | OEM record c0 | 00cd3a | ca907105ffff
 156 | 04/17/2021 | 01:31:31 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 157 | 04/17/2021 | 01:31:31 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 158 | 04/17/2021 | 01:31:32 | OEM record c0 | 00cd3a | 0feb70020000
 159 | 04/17/2021 | 01:31:32 | OEM record c0 | 00cd3a | ca8f7101ffff
 15a | 04/17/2021 | 01:31:32 | OEM record c0 | 00cd3a | ca90f105ffff
 15b | 04/17/2021 | 01:31:33 | OEM record c0 | 00cd3a | 0feb70120000
 15c | 04/17/2021 | 01:31:33 | OEM record c0 | 00cd3a | ca8ff101ffff
 15d | 04/17/2021 | 01:31:34 | System Firmwares #0xe4 | Unspecified | Asserted
 15e | 04/17/2021 | 01:31:34 | OEM record c0 | 00cd3a | 0feb70230000
 15f | 04/17/2021 | 01:31:35 | OEM record c0 | 00cd3a | 0feb70330102
 160 | 04/17/2021 | 01:31:35 | OEM record c0 | 00cd3a | 0feb703bff10
 161 | 04/17/2021 | 01:31:40 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 162 | 04/17/2021 | 01:31:40 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 163 | 04/17/2021 | 01:33:06 | OEM record c0 | 00cd3a | ca907105ffff
 164 | 04/17/2021 | 01:33:06 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 165 | 04/17/2021 | 01:33:06 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 166 | 04/17/2021 | 01:33:07 | OEM record c0 | 00cd3a | 0feb70020000
 167 | 04/17/2021 | 01:33:07 | OEM record c0 | 00cd3a | ca8f7101ffff
 168 | 04/17/2021 | 01:33:07 | OEM record c0 | 00cd3a | ca90f105ffff
 169 | 04/17/2021 | 01:33:08 | OEM record c0 | 00cd3a | 0feb70120000
 16a | 04/17/2021 | 01:33:08 | OEM record c0 | 00cd3a | ca8ff101ffff
 16b | 04/17/2021 | 01:33:09 | System Firmwares #0xe4 | Unspecified | Asserted
 16c | 04/17/2021 | 01:33:09 | OEM record c0 | 00cd3a | 0feb70230000
 16d | 04/17/2021 | 01:33:10 | OEM record c0 | 00cd3a | 0feb70330102
 16e | 04/17/2021 | 01:33:10 | OEM record c0 | 00cd3a | 0feb703bff10
 16f | 04/17/2021 | 01:33:14 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 170 | 04/17/2021 | 01:33:14 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 171 | 04/17/2021 | 01:35:15 | OEM record c0 | 00cd3a | ca8f7103ffff
 172 | 04/17/2021 | 01:35:15 | OEM record c0 | 00cd3a | ca8f7114ffff
 173 | 04/17/2021 | 01:35:16 | OEM record c0 | 00cd3a | ca8ff103ffff
 174 | 04/17/2021 | 01:35:16 | OEM record c0 | 00cd3a | ca8ff114ffff
 175 | 04/17/2021 | 01:35:34 | OEM record c0 | 040061 | cae36f00ffff
 176 | 04/17/2021 | 01:35:34 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 177 | 04/17/2021 | 01:35:57 | OEM record c0 | 00cd3a | ca8f7103ffff
 178 | 04/17/2021 | 01:35:57 | OEM record c0 | 00cd3a | ca8f7114ffff
 179 | 04/17/2021 | 01:35:58 | OEM record c0 | 00cd3a | ca8ff103ffff
 17a | 04/17/2021 | 01:35:58 | OEM record c0 | 00cd3a | ca8ff114ffff
 17b | 04/17/2021 | 01:36:10 | OEM record c0 | 040061 | cae36f00ffff
 17c | 04/17/2021 | 01:36:10 | System Boot Initiated #0xdc | OS initiated hard reset | Asserted
 17d | 04/17/2021 | 01:36:11 | OEM record c0 | 00cd3a | 0feb70020000
 17e | 04/17/2021 | 01:36:12 | OEM record c0 | 00cd3a | 0feb70120000
 17f | 04/17/2021 | 01:36:42 | OEM record c0 | 00cd3a | 0feb70220000
 180 | 04/17/2021 | 01:36:43 | OEM record c0 | 00cd3a | 0feb70320000
 181 | 04/17/2021 | 01:36:45 | OEM record c0 | 00cd3a | 0feb70520000
 182 | 04/17/2021 | 01:36:46 | OEM record c0 | 00cd3a | 0feb70620000
 183 | 04/17/2021 | 01:37:09 | OEM record c0 | 00cd3a | 0feb70820000
 184 | 04/17/2021 | 01:37:09 | System Firmwares #0xe4 | System boot initiated | Asserted
 185 | 04/17/2021 | 01:42:21 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 186 | 04/17/2021 | 01:42:21 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 187 | 04/17/2021 | 01:43:19 | OEM record c0 | 00cd3a | ca8f7103ffff
 188 | 04/17/2021 | 01:43:19 | OEM record c0 | 00cd3a | ca8f7114ffff
 189 | 04/17/2021 | 01:43:20 | OEM record c0 | 00cd3a | ca8ff103ffff
 18a | 04/17/2021 | 01:43:20 | OEM record c0 | 00cd3a | ca8ff114ffff
 18b | 04/17/2021 | 01:43:32 | OEM record c0 | 040061 | cae36f00ffff
 18c | 04/17/2021 | 01:43:32 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 18d | 04/17/2021 | 01:43:33 | OEM record c0 | 00cd3a | 0feb70020000
 18e | 04/17/2021 | 01:43:34 | OEM record c0 | 00cd3a | 0feb70120000
 18f | 04/17/2021 | 01:43:34 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 190 | 04/17/2021 | 01:43:34 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 191 | 04/17/2021 | 01:44:43 | OEM record c0 | 00cd3a | 0feb70020000
 192 | 04/17/2021 | 01:44:43 | OEM record c0 | 00cd3a | ca8f7103ffff
 193 | 04/17/2021 | 01:44:43 | OEM record c0 | 00cd3a | ca8f7114ffff
 194 | 04/17/2021 | 01:44:44 | OEM record c0 | 00cd3a | 0feb70120000
 195 | 04/17/2021 | 01:44:44 | OEM record c0 | 00cd3a | ca8ff103ffff
 196 | 04/17/2021 | 01:44:44 | OEM record c0 | 00cd3a | ca8ff114ffff
 197 | 04/17/2021 | 01:44:45 | System Firmwares #0xe4 | Unspecified | Asserted
 198 | 04/17/2021 | 01:44:45 | OEM record c0 | 00cd3a | 0feb70230000
 199 | 04/17/2021 | 01:44:46 | OEM record c0 | 00cd3a | 0feb70330102
 19a | 04/17/2021 | 01:44:56 | OEM record c0 | 040061 | cae36f00ffff
 19b | 04/17/2021 | 01:44:56 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 19c | 04/17/2021 | 01:44:57 | System Firmwares #0xe4 | Unspecified | Asserted
 19d | 04/17/2021 | 01:44:57 | OEM record c0 | 00cd3a | 0feb70330102
 19e | 04/17/2021 | 01:44:58 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 19f | 04/17/2021 | 01:44:58 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 1a0 | 04/17/2021 | 01:46:19 | OEM record c0 | 00cd3a | ca8f7103ffff
 1a1 | 04/17/2021 | 01:46:19 | OEM record c0 | 00cd3a | ca8f7114ffff
 1a2 | 04/17/2021 | 01:46:20 | OEM record c0 | 00cd3a | ca8ff103ffff
 1a3 | 04/17/2021 | 01:46:20 | OEM record c0 | 00cd3a | ca8ff114ffff
 1a4 | 04/17/2021 | 01:46:29 | OEM record c0 | 040061 | cae36f00ffff
 1a5 | 04/17/2021 | 01:46:29 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 1a6 | 04/17/2021 | 01:46:30 | OEM record c0 | 00cd3a | 0feb70020000
 1a7 | 04/17/2021 | 01:46:31 | OEM record c0 | 00cd3a | 0feb70120000
 1a8 | 04/17/2021 | 01:46:32 | System Firmwares #0xe4 | Unspecified | Asserted
 1a9 | 04/17/2021 | 01:46:32 | OEM record c0 | 00cd3a | 0feb70230000
 1aa | 04/17/2021 | 01:46:33 | OEM record c0 | 00cd3a | 0feb70330102
 1ab | 04/17/2021 | 01:49:03 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 1ac | 04/17/2021 | 01:49:03 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 1ad | 04/17/2021 | 01:50:01 | OEM record c0 | 00cd3a | ca8f7103ffff
 1ae | 04/17/2021 | 01:50:01 | OEM record c0 | 00cd3a | ca8f7114ffff
 1af | 04/17/2021 | 01:50:02 | OEM record c0 | 00cd3a | ca8ff103ffff
 1b0 | 04/17/2021 | 01:50:02 | OEM record c0 | 00cd3a | ca8ff114ffff
 1b1 | 04/17/2021 | 01:50:11 | OEM record c0 | 040061 | cae36f00ffff
 1b2 | 04/17/2021 | 01:50:11 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 1b3 | 04/17/2021 | 01:50:12 | OEM record c0 | 00cd3a | 0feb70020000
 1b4 | 04/17/2021 | 01:50:13 | OEM record c0 | 00cd3a | 0feb70120000
 1b5 | 04/17/2021 | 01:50:13 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 1b6 | 04/17/2021 | 01:50:13 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 1b7 | 04/17/2021 | 01:51:29 | OEM record c0 | 00cd3a | 0feb70020000
 1b8 | 04/17/2021 | 01:51:29 | OEM record c0 | 00cd3a | ca8f7103ffff
 1b9 | 04/17/2021 | 01:51:29 | OEM record c0 | 00cd3a | ca8f7114ffff
 1ba | 04/17/2021 | 01:51:30 | OEM record c0 | 00cd3a | 0feb70120000
 1bb | 04/17/2021 | 01:51:30 | OEM record c0 | 00cd3a | ca8ff103ffff
 1bc | 04/17/2021 | 01:51:30 | OEM record c0 | 00cd3a | ca8ff114ffff
 1bd | 04/17/2021 | 01:51:31 | System Firmwares #0xe4 | Unspecified | Asserted
 1be | 04/17/2021 | 01:51:31 | OEM record c0 | 00cd3a | 0feb70230000
 1bf | 04/17/2021 | 01:51:32 | OEM record c0 | 00cd3a | 0feb70330102
 1c0 | 04/17/2021 | 01:51:45 | OEM record c0 | 040061 | cae36f00ffff
 1c1 | 04/17/2021 | 01:51:45 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 1c2 | 04/17/2021 | 01:51:46 | System Firmwares #0xe4 | Unspecified | Asserted
 1c3 | 04/17/2021 | 01:51:46 | OEM record c0 | 00cd3a | 0feb70330102
 1c4 | 04/17/2021 | 01:51:47 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 1c5 | 04/17/2021 | 01:51:47 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 1c6 | 04/17/2021 | 01:53:04 | OEM record c0 | 00cd3a | ca8f7103ffff
 1c7 | 04/17/2021 | 01:53:04 | OEM record c0 | 00cd3a | ca8f7114ffff
 1c8 | 04/17/2021 | 01:53:05 | OEM record c0 | 00cd3a | ca8ff103ffff
 1c9 | 04/17/2021 | 01:53:05 | OEM record c0 | 00cd3a | ca8ff114ffff
 1ca | 04/17/2021 | 01:53:15 | OEM record c0 | 040061 | cae36f00ffff
 1cb | 04/17/2021 | 01:53:15 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 1cc | 04/17/2021 | 01:53:16 | OEM record c0 | 00cd3a | 0feb70020000
 1cd | 04/17/2021 | 01:53:17 | OEM record c0 | 00cd3a | 0feb70120000
 1ce | 04/17/2021 | 01:53:18 | System Firmwares #0xe4 | Unspecified | Asserted
 1cf | 04/17/2021 | 01:53:18 | OEM record c0 | 00cd3a | 0feb70230000
 1d0 | 04/17/2021 | 01:53:19 | OEM record c0 | 00cd3a | 0feb70330102
 1d1 | 04/17/2021 | 02:00:20 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 1d2 | 04/17/2021 | 02:00:20 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 1d3 | 04/17/2021 | 02:00:44 | OEM record c0 | 00cd3a | ca8f7101ffff
 1d4 | 04/17/2021 | 02:00:45 | OEM record c0 | 00cd3a | ca8f7102ffff
 1d5 | 04/17/2021 | 02:00:45 | OEM record c0 | 00cd3a | ca8f7114ffff
 1d6 | 04/17/2021 | 02:00:46 | OEM record c0 | 00cd3a | ca8ff102ffff
 1d7 | 04/17/2021 | 02:00:46 | OEM record c0 | 00cd3a | ca8ff114ffff
 1d8 | 04/17/2021 | 02:01:05 | OEM record c0 | 040061 | cae36f00ffff
 1d9 | 04/17/2021 | 02:01:05 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 1da | 04/17/2021 | 02:01:06 | OEM record c0 | 00cd3a | 0feb70020000
 1db | 04/17/2021 | 02:01:07 | OEM record c0 | 00cd3a | 0feb70120000
 1dc | 04/17/2021 | 02:01:30 | OEM record c0 | 00cd3a | 0feb70220000
 1dd | 04/17/2021 | 02:01:31 | OEM record c0 | 00cd3a | 0feb70320000
 1de | 04/17/2021 | 02:01:33 | OEM record c0 | 00cd3a | 0feb70520000
 1df | 04/17/2021 | 02:01:34 | OEM record c0 | 00cd3a | 0feb70620000
 1e0 | 04/17/2021 | 02:01:57 | OEM record c0 | 00cd3a | 0feb70820000
 1e1 | 04/17/2021 | 02:01:57 | System Firmwares #0xe4 | System boot initiated | Asserted
 1e2 | 04/17/2021 | 07:30:23 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 1e3 | 04/17/2021 | 07:30:23 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 1e4 | 04/17/2021 | 07:31:20 | OEM record c0 | 00cd3a | ca8f7103ffff
 1e5 | 04/17/2021 | 07:31:20 | OEM record c0 | 00cd3a | ca8f7114ffff
 1e6 | 04/17/2021 | 07:31:21 | OEM record c0 | 00cd3a | ca8ff103ffff
 1e7 | 04/17/2021 | 07:31:21 | OEM record c0 | 00cd3a | ca8ff114ffff
 1e8 | 04/17/2021 | 07:31:33 | OEM record c0 | 040061 | cae36f00ffff
 1e9 | 04/17/2021 | 07:31:33 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 1ea | 04/17/2021 | 07:31:34 | OEM record c0 | 00cd3a | 0feb70020000
 1eb | 04/17/2021 | 07:31:35 | OEM record c0 | 00cd3a | 0feb70120000
 1ec | 04/17/2021 | 07:31:35 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 1ed | 04/17/2021 | 07:31:35 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 1ee | 04/17/2021 | 07:32:48 | OEM record c0 | 00cd3a | 0feb70020000
 1ef | 04/17/2021 | 07:32:48 | OEM record c0 | 00cd3a | ca8f7103ffff
 1f0 | 04/17/2021 | 07:32:48 | OEM record c0 | 00cd3a | ca8f7114ffff
 1f1 | 04/17/2021 | 07:32:49 | OEM record c0 | 00cd3a | 0feb70120000
 1f2 | 04/17/2021 | 07:32:49 | OEM record c0 | 00cd3a | ca8ff103ffff
 1f3 | 04/17/2021 | 07:32:49 | OEM record c0 | 00cd3a | ca8ff114ffff
 1f4 | 04/17/2021 | 07:32:50 | System Firmwares #0xe4 | Unspecified | Asserted
 1f5 | 04/17/2021 | 07:32:50 | OEM record c0 | 00cd3a | 0feb70230000
 1f6 | 04/17/2021 | 07:32:51 | OEM record c0 | 00cd3a | 0feb70330102
 1f7 | 04/17/2021 | 07:33:02 | OEM record c0 | 040061 | cae36f00ffff
 1f8 | 04/17/2021 | 07:33:02 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 1f9 | 04/17/2021 | 07:33:03 | System Firmwares #0xe4 | Unspecified | Asserted
 1fa | 04/17/2021 | 07:33:03 | OEM record c0 | 00cd3a | 0feb70330102
 1fb | 04/17/2021 | 07:33:04 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 1fc | 04/17/2021 | 07:33:04 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 1fd | 04/17/2021 | 07:34:25 | OEM record c0 | 00cd3a | ca8f7103ffff
 1fe | 04/17/2021 | 07:34:25 | OEM record c0 | 00cd3a | ca8f7114ffff
 1ff | 04/17/2021 | 07:34:26 | OEM record c0 | 00cd3a | ca8ff103ffff
 200 | 04/17/2021 | 07:34:26 | OEM record c0 | 00cd3a | ca8ff114ffff
 201 | 04/17/2021 | 07:34:38 | OEM record c0 | 040061 | cae36f00ffff
 202 | 04/17/2021 | 07:34:38 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 203 | 04/17/2021 | 07:34:39 | OEM record c0 | 00cd3a | 0feb70020000
 204 | 04/17/2021 | 07:34:40 | OEM record c0 | 00cd3a | 0feb70120000
 205 | 04/17/2021 | 07:34:41 | System Firmwares #0xe4 | Unspecified | Asserted
 206 | 04/17/2021 | 07:34:41 | OEM record c0 | 00cd3a | 0feb70230000
 207 | 04/17/2021 | 07:34:42 | OEM record c0 | 00cd3a | 0feb70330102
 208 | 04/17/2021 | 08:45:42 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 209 | 04/17/2021 | 08:45:42 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 20a | 04/17/2021 | 08:47:24 | OEM record c0 | 00cd3a | ca907105ffff
 20b | 04/17/2021 | 08:47:24 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 20c | 04/17/2021 | 08:47:24 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 20d | 04/17/2021 | 08:47:25 | OEM record c0 | 00cd3a | 0feb70020000
 20e | 04/17/2021 | 08:47:25 | OEM record c0 | 00cd3a | ca8f7101ffff
 20f | 04/17/2021 | 08:47:25 | OEM record c0 | 00cd3a | ca90f105ffff
 210 | 04/17/2021 | 08:47:26 | OEM record c0 | 00cd3a | 0feb70120000
 211 | 04/17/2021 | 08:47:26 | OEM record c0 | 00cd3a | ca8ff101ffff
 212 | 04/17/2021 | 08:47:27 | System Firmwares #0xe4 | Unspecified | Asserted
 213 | 04/17/2021 | 08:47:27 | OEM record c0 | 00cd3a | 0feb70230000
 214 | 04/17/2021 | 08:47:28 | OEM record c0 | 00cd3a | 0feb70330102
 215 | 04/17/2021 | 08:47:28 | OEM record c0 | 00cd3a | 0feb703bff10
 216 | 04/17/2021 | 08:48:24 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 217 | 04/17/2021 | 08:48:24 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 218 | 04/17/2021 | 08:50:14 | OEM record c0 | 00cd3a | ca907105ffff
 219 | 04/17/2021 | 08:50:14 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 21a | 04/17/2021 | 08:50:14 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 21b | 04/17/2021 | 08:50:15 | OEM record c0 | 00cd3a | 0feb70020000
 21c | 04/17/2021 | 08:50:15 | OEM record c0 | 00cd3a | ca8f7101ffff
 21d | 04/17/2021 | 08:50:15 | OEM record c0 | 00cd3a | ca90f105ffff
 21e | 04/17/2021 | 08:50:16 | OEM record c0 | 00cd3a | 0feb70120000
 21f | 04/17/2021 | 08:50:16 | OEM record c0 | 00cd3a | ca8ff101ffff
 220 | 04/17/2021 | 08:50:17 | System Firmwares #0xe4 | Unspecified | Asserted
 221 | 04/17/2021 | 08:50:17 | OEM record c0 | 00cd3a | 0feb70230000
 222 | 04/17/2021 | 08:50:18 | OEM record c0 | 00cd3a | 0feb70330102
 223 | 04/17/2021 | 08:50:18 | OEM record c0 | 00cd3a | 0feb703bff10
 224 | 04/17/2021 | 08:58:36 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 225 | 04/17/2021 | 08:58:36 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 226 | 04/17/2021 | 08:59:01 | OEM record c0 | 00cd3a | ca8f7103ffff
 227 | 04/17/2021 | 08:59:01 | OEM record c0 | 00cd3a | ca8f7114ffff
 228 | 04/17/2021 | 08:59:02 | OEM record c0 | 00cd3a | ca8ff103ffff
 229 | 04/17/2021 | 08:59:02 | OEM record c0 | 00cd3a | ca8ff114ffff
 22a | 04/17/2021 | 08:59:08 | OEM record c0 | 040061 | cae36f00ffff
 22b | 04/17/2021 | 08:59:08 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 22c | 04/17/2021 | 08:59:31 | OEM record c0 | 00cd3a | ca8f7101ffff
 22d | 04/17/2021 | 08:59:32 | OEM record c0 | 00cd3a | ca8f7102ffff
 22e | 04/17/2021 | 08:59:32 | OEM record c0 | 00cd3a | ca8f7114ffff
 22f | 04/17/2021 | 08:59:33 | OEM record c0 | 00cd3a | ca8ff102ffff
 230 | 04/17/2021 | 08:59:33 | OEM record c0 | 00cd3a | ca8ff114ffff
 231 | 04/17/2021 | 08:59:42 | OEM record c0 | 040061 | cae36f00ffff
 232 | 04/17/2021 | 08:59:42 | System Boot Initiated #0xdc | OS initiated hard reset | Asserted
 233 | 04/17/2021 | 08:59:43 | OEM record c0 | 00cd3a | 0feb70020000
 234 | 04/17/2021 | 08:59:44 | OEM record c0 | 00cd3a | 0feb70120000
 235 | 04/17/2021 | 09:00:17 | OEM record c0 | 00cd3a | 0feb70220000
 236 | 04/17/2021 | 09:00:18 | OEM record c0 | 00cd3a | 0feb70320000
 237 | 04/17/2021 | 09:00:20 | OEM record c0 | 00cd3a | 0feb70520000
 238 | 04/17/2021 | 09:00:21 | OEM record c0 | 00cd3a | 0feb70620000
 239 | 04/17/2021 | 09:00:45 | OEM record c0 | 00cd3a | 0feb70820000
 23a | 04/17/2021 | 09:00:45 | System Firmwares #0xe4 | System boot initiated | Asserted
 23b | 04/17/2021 | 09:02:07 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 23c | 04/17/2021 | 09:02:07 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 23d | 04/17/2021 | 09:03:05 | OEM record c0 | 00cd3a | ca8f7101ffff
 23e | 04/17/2021 | 09:03:06 | OEM record c0 | 00cd3a | ca8f7102ffff
 23f | 04/17/2021 | 09:03:06 | OEM record c0 | 00cd3a | ca8f7114ffff
 240 | 04/17/2021 | 09:03:07 | OEM record c0 | 00cd3a | ca8ff102ffff
 241 | 04/17/2021 | 09:03:07 | OEM record c0 | 00cd3a | ca8ff114ffff
 242 | 04/17/2021 | 09:03:14 | OEM record c0 | 040061 | cae36f00ffff
 243 | 04/17/2021 | 09:03:14 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 244 | 04/17/2021 | 09:03:14 | OEM record c0 | 00cd3a | 0feb70020000
 245 | 04/17/2021 | 09:03:15 | OEM record c0 | 00cd3a | 0feb70120000
 246 | 04/17/2021 | 09:03:16 | System Firmwares #0xe4 | Unspecified | Asserted
 247 | 04/17/2021 | 09:03:16 | OEM record c0 | 00cd3a | 0feb70230000
 248 | 04/17/2021 | 09:03:16 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 249 | 04/17/2021 | 09:03:16 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 24a | 04/17/2021 | 09:04:34 | OEM record c0 | 00cd3a | 0feb70330102
 24b | 04/17/2021 | 09:04:34 | OEM record c0 | 00cd3a | ca8f7103ffff
 24c | 04/17/2021 | 09:04:34 | OEM record c0 | 00cd3a | ca8f7114ffff
 24d | 04/17/2021 | 09:04:35 | OEM record c0 | 00cd3a | ca8ff103ffff
 24e | 04/17/2021 | 09:04:35 | OEM record c0 | 00cd3a | ca8ff114ffff
 24f | 04/17/2021 | 09:04:45 | OEM record c0 | 040061 | cae36f00ffff
 250 | 04/17/2021 | 09:04:45 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 251 | 04/17/2021 | 09:04:46 | System Firmwares #0xe4 | Unspecified | Asserted
 252 | 04/17/2021 | 09:04:46 | OEM record c0 | 00cd3a | 0feb70330102
 253 | 04/17/2021 | 09:04:47 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 254 | 04/17/2021 | 09:04:47 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 255 | 04/17/2021 | 09:06:01 | OEM record c0 | 00cd3a | ca8f7103ffff
 256 | 04/17/2021 | 09:06:01 | OEM record c0 | 00cd3a | ca8f7114ffff
 257 | 04/17/2021 | 09:06:02 | OEM record c0 | 00cd3a | ca8ff103ffff
